"","surveillance_area","region","year","season","wk_start","wk_end","year_wk_num","rate","weeklyrate","age","age_label","sea_label","sea_description","mmwrid","week","time","time_index","season_week"
"144","FluSurv-NET","Entire Network",2010,"2009/2010",2010-02-07,2010-02-13,6,24.6,0.2,5,"65+ yr","2009-10","Season 2009-10",2511,6,2010-02-06 19:00:00,14646,28
"145","FluSurv-NET","Entire Network",2010,"2009/2010",2010-02-14,2010-02-20,7,24.7,0.1,5,"65+ yr","2009-10","Season 2009-10",2512,7,2010-02-13 19:00:00,14653,29
"146","FluSurv-NET","Entire Network",2010,"2009/2010",2010-02-21,2010-02-27,8,24.9,0.2,5,"65+ yr","2009-10","Season 2009-10",2513,8,2010-02-20 19:00:00,14660,30
"147","FluSurv-NET","Entire Network",2010,"2009/2010",2010-02-28,2010-03-06,9,25.1,0.1,5,"65+ yr","2009-10","Season 2009-10",2514,9,2010-02-27 19:00:00,14667,31
"148","FluSurv-NET","Entire Network",2010,"2009/2010",2010-03-07,2010-03-13,10,25.1,0,5,"65+ yr","2009-10","Season 2009-10",2515,10,2010-03-06 19:00:00,14674,32
"149","FluSurv-NET","Entire Network",2010,"2009/2010",2010-03-14,2010-03-20,11,25.2,0.1,5,"65+ yr","2009-10","Season 2009-10",2516,11,2010-03-13 19:00:00,14681,33
"150","FluSurv-NET","Entire Network",2010,"2009/2010",2010-03-21,2010-03-27,12,25.4,0.2,5,"65+ yr","2009-10","Season 2009-10",2517,12,2010-03-20 20:00:00,14688,34
"151","FluSurv-NET","Entire Network",2010,"2009/2010",2010-03-28,2010-04-03,13,25.5,0.2,5,"65+ yr","2009-10","Season 2009-10",2518,13,2010-03-27 20:00:00,14695,35
"152","FluSurv-NET","Entire Network",2010,"2009/2010",2010-04-04,2010-04-10,14,25.6,0.1,5,"65+ yr","2009-10","Season 2009-10",2519,14,2010-04-03 20:00:00,14702,36
"153","FluSurv-NET","Entire Network",2010,"2009/2010",2010-04-11,2010-04-17,15,25.7,0,5,"65+ yr","2009-10","Season 2009-10",2520,15,2010-04-10 20:00:00,14709,37
"154","FluSurv-NET","Entire Network",2010,"2009/2010",2010-04-18,2010-04-24,16,25.7,0,5,"65+ yr","2009-10","Season 2009-10",2521,16,2010-04-17 20:00:00,14716,38
"155","FluSurv-NET","Entire Network",2010,"2009/2010",2010-04-25,2010-05-01,17,25.7,0,5,"65+ yr","2009-10","Season 2009-10",2522,17,2010-04-24 20:00:00,14723,39
"156","FluSurv-NET","Entire Network",2011,"2011/2012",2011-10-02,2011-10-08,40,0.1,0.1,4,"50-64 yr","2011-12","Season 2011-12",2597,40,2011-10-01 20:00:00,15248,10
"157","FluSurv-NET","Entire Network",2011,"2011/2012",2011-10-09,2011-10-15,41,0.1,0,4,"50-64 yr","2011-12","Season 2011-12",2598,41,2011-10-08 20:00:00,15255,11
"158","FluSurv-NET","Entire Network",2011,"2011/2012",2011-10-16,2011-10-22,42,0.1,0,4,"50-64 yr","2011-12","Season 2011-12",2599,42,2011-10-15 20:00:00,15262,12
"159","FluSurv-NET","Entire Network",2011,"2011/2012",2011-10-23,2011-10-29,43,0.1,0,4,"50-64 yr","2011-12","Season 2011-12",2600,43,2011-10-22 20:00:00,15269,13
"160","FluSurv-NET","Entire Network",2011,"2011/2012",2011-10-30,2011-11-05,44,0.1,0,4,"50-64 yr","2011-12","Season 2011-12",2601,44,2011-10-29 20:00:00,15276,14
"161","FluSurv-NET","Entire Network",2011,"2011/2012",2011-11-06,2011-11-12,45,0.1,0,4,"50-64 yr","2011-12","Season 2011-12",2602,45,2011-11-05 20:00:00,15283,15
"162","FluSurv-NET","Entire Network",2011,"2011/2012",2011-11-13,2011-11-19,46,0.1,0,4,"50-64 yr","2011-12","Season 2011-12",2603,46,2011-11-12 19:00:00,15290,16
"163","FluSurv-NET","Entire Network",2011,"2011/2012",2011-11-20,2011-11-26,47,0.1,0,4,"50-64 yr","2011-12","Season 2011-12",2604,47,2011-11-19 19:00:00,15297,17
"164","FluSurv-NET","Entire Network",2011,"2011/2012",2011-11-27,2011-12-03,48,0.1,0,4,"50-64 yr","2011-12","Season 2011-12",2605,48,2011-11-26 19:00:00,15304,18
"165","FluSurv-NET","Entire Network",2011,"2011/2012",2011-12-04,2011-12-10,49,0.2,0,4,"50-64 yr","2011-12","Season 2011-12",2606,49,2011-12-03 19:00:00,15311,19
"166","FluSurv-NET","Entire Network",2011,"2011/2012",2011-12-11,2011-12-17,50,0.2,0,4,"50-64 yr","2011-12","Season 2011-12",2607,50,2011-12-10 19:00:00,15318,20
"167","FluSurv-NET","Entire Network",2011,"2011/2012",2011-12-18,2011-12-24,51,0.3,0,4,"50-64 yr","2011-12","Season 2011-12",2608,51,2011-12-17 19:00:00,15325,21
"168","FluSurv-NET","Entire Network",2011,"2011/2012",2011-12-25,2011-12-31,52,0.4,0.1,4,"50-64 yr","2011-12","Season 2011-12",2609,52,2011-12-24 19:00:00,15332,22
"169","FluSurv-NET","Entire Network",2012,"2011/2012",2012-01-01,2012-01-07,1,0.5,0.2,4,"50-64 yr","2011-12","Season 2011-12",2610,1,2011-12-31 19:00:00,15339,23
"170","FluSurv-NET","Entire Network",2012,"2011/2012",2012-01-08,2012-01-14,2,0.6,0,4,"50-64 yr","2011-12","Season 2011-12",2611,2,2012-01-07 19:00:00,15346,24
"171","FluSurv-NET","Entire Network",2012,"2011/2012",2012-01-15,2012-01-21,3,0.6,0.1,4,"50-64 yr","2011-12","Season 2011-12",2612,3,2012-01-14 19:00:00,15353,25
"172","FluSurv-NET","Entire Network",2012,"2011/2012",2012-01-22,2012-01-28,4,0.8,0.1,4,"50-64 yr","2011-12","Season 2011-12",2613,4,2012-01-21 19:00:00,15360,26
"173","FluSurv-NET","Entire Network",2012,"2011/2012",2012-01-29,2012-02-04,5,1,0.2,4,"50-64 yr","2011-12","Season 2011-12",2614,5,2012-01-28 19:00:00,15367,27
"174","FluSurv-NET","Entire Network",2012,"2011/2012",2012-02-05,2012-02-11,6,1.1,0.2,4,"50-64 yr","2011-12","Season 2011-12",2615,6,2012-02-04 19:00:00,15374,28
"175","FluSurv-NET","Entire Network",2012,"2011/2012",2012-02-12,2012-02-18,7,1.5,0.3,4,"50-64 yr","2011-12","Season 2011-12",2616,7,2012-02-11 19:00:00,15381,29
"176","FluSurv-NET","Entire Network",2012,"2011/2012",2012-02-19,2012-02-25,8,1.8,0.4,4,"50-64 yr","2011-12","Season 2011-12",2617,8,2012-02-18 19:00:00,15388,30
"177","FluSurv-NET","Entire Network",2012,"2011/2012",2012-02-26,2012-03-03,9,2.5,0.7,4,"50-64 yr","2011-12","Season 2011-12",2618,9,2012-02-25 19:00:00,15395,31
"178","FluSurv-NET","Entire Network",2012,"2011/2012",2012-03-04,2012-03-10,10,3.2,0.7,4,"50-64 yr","2011-12","Season 2011-12",2619,10,2012-03-03 19:00:00,15402,32
"179","FluSurv-NET","Entire Network",2012,"2011/2012",2012-03-11,2012-03-17,11,3.9,0.7,4,"50-64 yr","2011-12","Season 2011-12",2620,11,2012-03-10 19:00:00,15409,33
"180","FluSurv-NET","Entire Network",2012,"2011/2012",2012-03-18,2012-03-24,12,4.8,1,4,"50-64 yr","2011-12","Season 2011-12",2621,12,2012-03-17 20:00:00,15416,34
"181","FluSurv-NET","Entire Network",2012,"2011/2012",2012-03-25,2012-03-31,13,5.7,0.9,4,"50-64 yr","2011-12","Season 2011-12",2622,13,2012-03-24 20:00:00,15423,35
"182","FluSurv-NET","Entire Network",2012,"2011/2012",2012-04-01,2012-04-07,14,6.4,0.7,4,"50-64 yr","2011-12","Season 2011-12",2623,14,2012-03-31 20:00:00,15430,36
"183","FluSurv-NET","Entire Network",2012,"2011/2012",2012-04-08,2012-04-14,15,7.2,0.8,4,"50-64 yr","2011-12","Season 2011-12",2624,15,2012-04-07 20:00:00,15437,37
"184","FluSurv-NET","Entire Network",2012,"2011/2012",2012-04-15,2012-04-21,16,7.7,0.5,4,"50-64 yr","2011-12","Season 2011-12",2625,16,2012-04-14 20:00:00,15444,38
"185","FluSurv-NET","Entire Network",2012,"2011/2012",2012-04-22,2012-04-28,17,8.1,0.4,4,"50-64 yr","2011-12","Season 2011-12",2626,17,2012-04-21 20:00:00,15451,39
"186","FluSurv-NET","Entire Network",2013,"2013/2014",2013-09-29,2013-10-05,40,0.1,0.1,1,"0-4 yr","2013-14","Season 2013-14",2701,40,2013-09-28 20:00:00,15976,10
"187","FluSurv-NET","Entire Network",2013,"2013/2014",2013-10-06,2013-10-12,41,0.1,0,1,"0-4 yr","2013-14","Season 2013-14",2702,41,2013-10-05 20:00:00,15983,11
"188","FluSurv-NET","Entire Network",2013,"2013/2014",2013-10-13,2013-10-19,42,0.2,0.1,1,"0-4 yr","2013-14","Season 2013-14",2703,42,2013-10-12 20:00:00,15990,12
"189","FluSurv-NET","Entire Network",2013,"2013/2014",2013-10-20,2013-10-26,43,0.5,0.3,1,"0-4 yr","2013-14","Season 2013-14",2704,43,2013-10-19 20:00:00,15997,13
"190","FluSurv-NET","Entire Network",2013,"2013/2014",2013-10-27,2013-11-02,44,0.7,0.2,1,"0-4 yr","2013-14","Season 2013-14",2705,44,2013-10-26 20:00:00,16004,14
"191","FluSurv-NET","Entire Network",2013,"2013/2014",2013-11-03,2013-11-09,45,0.9,0.2,1,"0-4 yr","2013-14","Season 2013-14",2706,45,2013-11-02 20:00:00,16011,15
"192","FluSurv-NET","Entire Network",2013,"2013/2014",2013-11-10,2013-11-16,46,1.1,0.2,1,"0-4 yr","2013-14","Season 2013-14",2707,46,2013-11-09 19:00:00,16018,16
"193","FluSurv-NET","Entire Network",2013,"2013/2014",2013-11-17,2013-11-23,47,1.6,0.5,1,"0-4 yr","2013-14","Season 2013-14",2708,47,2013-11-16 19:00:00,16025,17
"194","FluSurv-NET","Entire Network",2013,"2013/2014",2013-11-24,2013-11-30,48,2.8,1.3,1,"0-4 yr","2013-14","Season 2013-14",2709,48,2013-11-23 19:00:00,16032,18
"195","FluSurv-NET","Entire Network",2013,"2013/2014",2013-12-01,2013-12-07,49,4.6,1.8,1,"0-4 yr","2013-14","Season 2013-14",2710,49,2013-11-30 19:00:00,16039,19
"196","FluSurv-NET","Entire Network",2013,"2013/2014",2013-12-08,2013-12-14,50,7.2,2.6,1,"0-4 yr","2013-14","Season 2013-14",2711,50,2013-12-07 19:00:00,16046,20
"197","FluSurv-NET","Entire Network",2013,"2013/2014",2013-12-15,2013-12-21,51,10.2,3.1,1,"0-4 yr","2013-14","Season 2013-14",2712,51,2013-12-14 19:00:00,16053,21
"198","FluSurv-NET","Entire Network",2013,"2013/2014",2013-12-22,2013-12-28,52,14,3.7,1,"0-4 yr","2013-14","Season 2013-14",2713,52,2013-12-21 19:00:00,16060,22
"199","FluSurv-NET","Entire Network",2014,"2013/2014",2013-12-29,2014-01-04,1,20.4,6.4,1,"0-4 yr","2013-14","Season 2013-14",2714,1,2013-12-28 19:00:00,16067,23
"200","FluSurv-NET","Entire Network",2014,"2013/2014",2014-01-05,2014-01-11,2,25.5,5.1,1,"0-4 yr","2013-14","Season 2013-14",2715,2,2014-01-04 19:00:00,16074,24
"201","FluSurv-NET","Entire Network",2014,"2013/2014",2014-01-12,2014-01-18,3,29.6,4.1,1,"0-4 yr","2013-14","Season 2013-14",2716,3,2014-01-11 19:00:00,16081,25
"202","FluSurv-NET","Entire Network",2014,"2013/2014",2014-01-19,2014-01-25,4,32.7,3.1,1,"0-4 yr","2013-14","Season 2013-14",2717,4,2014-01-18 19:00:00,16088,26
"203","FluSurv-NET","Entire Network",2014,"2013/2014",2014-01-26,2014-02-01,5,35.2,2.5,1,"0-4 yr","2013-14","Season 2013-14",2718,5,2014-01-25 19:00:00,16095,27
"204","FluSurv-NET","Entire Network",2014,"2013/2014",2014-02-02,2014-02-08,6,37.1,1.9,1,"0-4 yr","2013-14","Season 2013-14",2719,6,2014-02-01 19:00:00,16102,28
"205","FluSurv-NET","Entire Network",2014,"2013/2014",2014-02-09,2014-02-15,7,38.5,1.4,1,"0-4 yr","2013-14","Season 2013-14",2720,7,2014-02-08 19:00:00,16109,29
"206","FluSurv-NET","Entire Network",2014,"2013/2014",2014-02-16,2014-02-22,8,40,1.5,1,"0-4 yr","2013-14","Season 2013-14",2721,8,2014-02-15 19:00:00,16116,30
"207","FluSurv-NET","Entire Network",2014,"2013/2014",2014-02-23,2014-03-01,9,41.2,1.2,1,"0-4 yr","2013-14","Season 2013-14",2722,9,2014-02-22 19:00:00,16123,31
"208","FluSurv-NET","Entire Network",2014,"2013/2014",2014-03-02,2014-03-08,10,42,0.8,1,"0-4 yr","2013-14","Season 2013-14",2723,10,2014-03-01 19:00:00,16130,32
"209","FluSurv-NET","Entire Network",2014,"2013/2014",2014-03-09,2014-03-15,11,42.7,0.7,1,"0-4 yr","2013-14","Season 2013-14",2724,11,2014-03-08 19:00:00,16137,33
"210","FluSurv-NET","Entire Network",2014,"2013/2014",2014-03-16,2014-03-22,12,43.3,0.6,1,"0-4 yr","2013-14","Season 2013-14",2725,12,2014-03-15 20:00:00,16144,34
"211","FluSurv-NET","Entire Network",2014,"2013/2014",2014-03-23,2014-03-29,13,44,0.7,1,"0-4 yr","2013-14","Season 2013-14",2726,13,2014-03-22 20:00:00,16151,35
"212","FluSurv-NET","Entire Network",2014,"2013/2014",2014-03-30,2014-04-05,14,44.8,0.8,1,"0-4 yr","2013-14","Season 2013-14",2727,14,2014-03-29 20:00:00,16158,36
"213","FluSurv-NET","Entire Network",2014,"2013/2014",2014-04-06,2014-04-12,15,45.7,0.8,1,"0-4 yr","2013-14","Season 2013-14",2728,15,2014-04-05 20:00:00,16165,37
"214","FluSurv-NET","Entire Network",2014,"2013/2014",2014-04-13,2014-04-19,16,46.6,0.9,1,"0-4 yr","2013-14","Season 2013-14",2729,16,2014-04-12 20:00:00,16172,38
"215","FluSurv-NET","Entire Network",2014,"2013/2014",2014-04-20,2014-04-26,17,47.3,0.7,1,"0-4 yr","2013-14","Season 2013-14",2730,17,2014-04-19 20:00:00,16179,39
"216","FluSurv-NET","Entire Network",2017,"2017/2018",2017-10-01,2017-10-07,40,0.1,0.1,4,"50-64 yr","2017-18","Season 2017-18",2910,40,2017-09-30 20:00:00,17439,10
"217","FluSurv-NET","Entire Network",2017,"2017/2018",2017-10-08,2017-10-14,41,0.3,0.1,4,"50-64 yr","2017-18","Season 2017-18",2911,41,2017-10-07 20:00:00,17446,11
"218","FluSurv-NET","Entire Network",2017,"2017/2018",2017-10-15,2017-10-21,42,0.5,0.2,4,"50-64 yr","2017-18","Season 2017-18",2912,42,2017-10-14 20:00:00,17453,12
"219","FluSurv-NET","Entire Network",2017,"2017/2018",2017-10-22,2017-10-28,43,0.8,0.3,4,"50-64 yr","2017-18","Season 2017-18",2913,43,2017-10-21 20:00:00,17460,13
"220","FluSurv-NET","Entire Network",2017,"2017/2018",2017-10-29,2017-11-04,44,1.1,0.3,4,"50-64 yr","2017-18","Season 2017-18",2914,44,2017-10-28 20:00:00,17467,14
"221","FluSurv-NET","Entire Network",2017,"2017/2018",2017-11-05,2017-11-11,45,1.6,0.5,4,"50-64 yr","2017-18","Season 2017-18",2915,45,2017-11-04 20:00:00,17474,15
"222","FluSurv-NET","Entire Network",2017,"2017/2018",2017-11-12,2017-11-18,46,2.1,0.5,4,"50-64 yr","2017-18","Season 2017-18",2916,46,2017-11-11 19:00:00,17481,16
"223","FluSurv-NET","Entire Network",2017,"2017/2018",2017-11-19,2017-11-25,47,2.9,0.9,4,"50-64 yr","2017-18","Season 2017-18",2917,47,2017-11-18 19:00:00,17488,17
"224","FluSurv-NET","Entire Network",2017,"2017/2018",2017-11-26,2017-12-02,48,4,1,4,"50-64 yr","2017-18","Season 2017-18",2918,48,2017-11-25 19:00:00,17495,18
"225","FluSurv-NET","Entire Network",2017,"2017/2018",2017-12-03,2017-12-09,49,5.3,1.3,4,"50-64 yr","2017-18","Season 2017-18",2919,49,2017-12-02 19:00:00,17502,19
"226","FluSurv-NET","Entire Network",2017,"2017/2018",2017-12-10,2017-12-16,50,8.1,2.7,4,"50-64 yr","2017-18","Season 2017-18",2920,50,2017-12-09 19:00:00,17509,20
"227","FluSurv-NET","Entire Network",2017,"2017/2018",2017-12-17,2017-12-23,51,13.8,5.7,4,"50-64 yr","2017-18","Season 2017-18",2921,51,2017-12-16 19:00:00,17516,21
"228","FluSurv-NET","Entire Network",2017,"2017/2018",2017-12-24,2017-12-30,52,21.8,8.1,4,"50-64 yr","2017-18","Season 2017-18",2922,52,2017-12-23 19:00:00,17523,22
"229","FluSurv-NET","Entire Network",2018,"2017/2018",2017-12-31,2018-01-06,1,33.1,11.3,4,"50-64 yr","2017-18","Season 2017-18",2923,1,2017-12-30 19:00:00,17530,23
"230","FluSurv-NET","Entire Network",2018,"2017/2018",2018-01-07,2018-01-13,2,43.7,10.7,4,"50-64 yr","2017-18","Season 2017-18",2924,2,2018-01-06 19:00:00,17537,24
"231","FluSurv-NET","Entire Network",2018,"2017/2018",2018-01-14,2018-01-20,3,53.1,9.3,4,"50-64 yr","2017-18","Season 2017-18",2925,3,2018-01-13 19:00:00,17544,25
"232","FluSurv-NET","Entire Network",2018,"2017/2018",2018-01-21,2018-01-27,4,62,9,4,"50-64 yr","2017-18","Season 2017-18",2926,4,2018-01-20 19:00:00,17551,26
"233","FluSurv-NET","Entire Network",2018,"2017/2018",2018-01-28,2018-02-03,5,70.5,8.5,4,"50-64 yr","2017-18","Season 2017-18",2927,5,2018-01-27 19:00:00,17558,27
"234","FluSurv-NET","Entire Network",2018,"2017/2018",2018-02-04,2018-02-10,6,79.1,8.6,4,"50-64 yr","2017-18","Season 2017-18",2928,6,2018-02-03 19:00:00,17565,28
"235","FluSurv-NET","Entire Network",2018,"2017/2018",2018-02-11,2018-02-17,7,86.4,7.3,4,"50-64 yr","2017-18","Season 2017-18",2929,7,2018-02-10 19:00:00,17572,29
"236","FluSurv-NET","Entire Network",2018,"2017/2018",2018-02-18,2018-02-24,8,92,5.6,4,"50-64 yr","2017-18","Season 2017-18",2930,8,2018-02-17 19:00:00,17579,30
"237","FluSurv-NET","Entire Network",2018,"2017/2018",2018-02-25,2018-03-03,9,96.1,4.1,4,"50-64 yr","2017-18","Season 2017-18",2931,9,2018-02-24 19:00:00,17586,31
"238","FluSurv-NET","Entire Network",2018,"2017/2018",2018-03-04,2018-03-10,10,99,3,4,"50-64 yr","2017-18","Season 2017-18",2932,10,2018-03-03 19:00:00,17593,32
"239","FluSurv-NET","Entire Network",2018,"2017/2018",2018-03-11,2018-03-17,11,101.9,2.9,4,"50-64 yr","2017-18","Season 2017-18",2933,11,2018-03-10 19:00:00,17600,33
"240","FluSurv-NET","Entire Network",2018,"2017/2018",2018-03-18,2018-03-24,12,104.5,2.5,4,"50-64 yr","2017-18","Season 2017-18",2934,12,2018-03-17 20:00:00,17607,34
"241","FluSurv-NET","Entire Network",2018,"2017/2018",2018-03-25,2018-03-31,13,106.9,2.4,4,"50-64 yr","2017-18","Season 2017-18",2935,13,2018-03-24 20:00:00,17614,35
"242","FluSurv-NET","Entire Network",2018,"2017/2018",2018-04-01,2018-04-07,14,109.2,2.3,4,"50-64 yr","2017-18","Season 2017-18",2936,14,2018-03-31 20:00:00,17621,36
"243","FluSurv-NET","Entire Network",2018,"2017/2018",2018-04-08,2018-04-14,15,110.9,1.7,4,"50-64 yr","2017-18","Season 2017-18",2937,15,2018-04-07 20:00:00,17628,37
"244","FluSurv-NET","Entire Network",2018,"2017/2018",2018-04-15,2018-04-21,16,112.1,1.2,4,"50-64 yr","2017-18","Season 2017-18",2938,16,2018-04-14 20:00:00,17635,38
"245","FluSurv-NET","Entire Network",2018,"2017/2018",2018-04-22,2018-04-28,17,113,0.9,4,"50-64 yr","2017-18","Season 2017-18",2939,17,2018-04-21 20:00:00,17642,39
"246","FluSurv-NET","Entire Network",2014,"2014/2015",2014-09-28,2014-10-04,40,0,0,2,"5-17 yr","2014-15","Season 2014-15",2753,40,2014-09-27 20:00:00,16340,10
"247","FluSurv-NET","Entire Network",2014,"2014/2015",2014-10-05,2014-10-11,41,0,0,2,"5-17 yr","2014-15","Season 2014-15",2754,41,2014-10-04 20:00:00,16347,11
"248","FluSurv-NET","Entire Network",2014,"2014/2015",2014-10-12,2014-10-18,42,0.1,0.1,2,"5-17 yr","2014-15","Season 2014-15",2755,42,2014-10-11 20:00:00,16354,12
"249","FluSurv-NET","Entire Network",2014,"2014/2015",2014-10-19,2014-10-25,43,0.1,0,2,"5-17 yr","2014-15","Season 2014-15",2756,43,2014-10-18 20:00:00,16361,13
"250","FluSurv-NET","Entire Network",2014,"2014/2015",2014-10-26,2014-11-01,44,0.2,0.1,2,"5-17 yr","2014-15","Season 2014-15",2757,44,2014-10-25 20:00:00,16368,14
"251","FluSurv-NET","Entire Network",2014,"2014/2015",2014-11-02,2014-11-08,45,0.3,0.1,2,"5-17 yr","2014-15","Season 2014-15",2758,45,2014-11-01 20:00:00,16375,15
"252","FluSurv-NET","Entire Network",2014,"2014/2015",2014-11-09,2014-11-15,46,0.5,0.2,2,"5-17 yr","2014-15","Season 2014-15",2759,46,2014-11-08 19:00:00,16382,16
"253","FluSurv-NET","Entire Network",2014,"2014/2015",2014-11-16,2014-11-22,47,0.9,0.4,2,"5-17 yr","2014-15","Season 2014-15",2760,47,2014-11-15 19:00:00,16389,17
"254","FluSurv-NET","Entire Network",2014,"2014/2015",2014-11-23,2014-11-29,48,1.6,0.6,2,"5-17 yr","2014-15","Season 2014-15",2761,48,2014-11-22 19:00:00,16396,18
"255","FluSurv-NET","Entire Network",2014,"2014/2015",2014-11-30,2014-12-06,49,2.5,1,2,"5-17 yr","2014-15","Season 2014-15",2762,49,2014-11-29 19:00:00,16403,19
"256","FluSurv-NET","Entire Network",2014,"2014/2015",2014-12-07,2014-12-13,50,4.1,1.6,2,"5-17 yr","2014-15","Season 2014-15",2763,50,2014-12-06 19:00:00,16410,20
"257","FluSurv-NET","Entire Network",2014,"2014/2015",2014-12-14,2014-12-20,51,6.1,2,2,"5-17 yr","2014-15","Season 2014-15",2764,51,2014-12-13 19:00:00,16417,21
"258","FluSurv-NET","Entire Network",2014,"2014/2015",2014-12-21,2014-12-27,52,8.5,2.4,2,"5-17 yr","2014-15","Season 2014-15",2765,52,2014-12-20 19:00:00,16424,22
"259","FluSurv-NET","Entire Network",2014,"2014/2015",2014-12-28,2015-01-03,53,9.4,1,2,"5-17 yr","2014-15","Season 2014-15",2766,53,2014-12-27 19:00:00,16431,23
"260","FluSurv-NET","Entire Network",2015,"2014/2015",2015-01-04,2015-01-10,1,10.2,0.7,2,"5-17 yr","2014-15","Season 2014-15",2767,1,2015-01-03 19:00:00,16438,24
"261","FluSurv-NET","Entire Network",2015,"2014/2015",2015-01-11,2015-01-17,2,10.9,0.7,2,"5-17 yr","2014-15","Season 2014-15",2768,2,2015-01-10 19:00:00,16445,25
"262","FluSurv-NET","Entire Network",2015,"2014/2015",2015-01-18,2015-01-24,3,11.5,0.6,2,"5-17 yr","2014-15","Season 2014-15",2769,3,2015-01-17 19:00:00,16452,26
"263","FluSurv-NET","Entire Network",2015,"2014/2015",2015-01-25,2015-01-31,4,12,0.6,2,"5-17 yr","2014-15","Season 2014-15",2770,4,2015-01-24 19:00:00,16459,27
"264","FluSurv-NET","Entire Network",2015,"2014/2015",2015-02-01,2015-02-07,5,12.5,0.5,2,"5-17 yr","2014-15","Season 2014-15",2771,5,2015-01-31 19:00:00,16466,28
"265","FluSurv-NET","Entire Network",2015,"2014/2015",2015-02-08,2015-02-14,6,12.9,0.4,2,"5-17 yr","2014-15","Season 2014-15",2772,6,2015-02-07 19:00:00,16473,29
"266","FluSurv-NET","Entire Network",2015,"2014/2015",2015-02-15,2015-02-21,7,13.3,0.4,2,"5-17 yr","2014-15","Season 2014-15",2773,7,2015-02-14 19:00:00,16480,30
"267","FluSurv-NET","Entire Network",2015,"2014/2015",2015-02-22,2015-02-28,8,13.8,0.5,2,"5-17 yr","2014-15","Season 2014-15",2774,8,2015-02-21 19:00:00,16487,31
"268","FluSurv-NET","Entire Network",2015,"2014/2015",2015-03-01,2015-03-07,9,14.3,0.5,2,"5-17 yr","2014-15","Season 2014-15",2775,9,2015-02-28 19:00:00,16494,32
"269","FluSurv-NET","Entire Network",2015,"2014/2015",2015-03-08,2015-03-14,10,14.7,0.5,2,"5-17 yr","2014-15","Season 2014-15",2776,10,2015-03-07 19:00:00,16501,33
"270","FluSurv-NET","Entire Network",2015,"2014/2015",2015-03-15,2015-03-21,11,15.2,0.4,2,"5-17 yr","2014-15","Season 2014-15",2777,11,2015-03-14 20:00:00,16508,34
"271","FluSurv-NET","Entire Network",2015,"2014/2015",2015-03-22,2015-03-28,12,15.7,0.6,2,"5-17 yr","2014-15","Season 2014-15",2778,12,2015-03-21 20:00:00,16515,35
"272","FluSurv-NET","Entire Network",2015,"2014/2015",2015-03-29,2015-04-04,13,16,0.3,2,"5-17 yr","2014-15","Season 2014-15",2779,13,2015-03-28 20:00:00,16522,36
"273","FluSurv-NET","Entire Network",2015,"2014/2015",2015-04-05,2015-04-11,14,16.2,0.2,2,"5-17 yr","2014-15","Season 2014-15",2780,14,2015-04-04 20:00:00,16529,37
"274","FluSurv-NET","Entire Network",2015,"2014/2015",2015-04-12,2015-04-18,15,16.4,0.2,2,"5-17 yr","2014-15","Season 2014-15",2781,15,2015-04-11 20:00:00,16536,38
"275","FluSurv-NET","Entire Network",2015,"2014/2015",2015-04-19,2015-04-25,16,16.5,0.1,2,"5-17 yr","2014-15","Season 2014-15",2782,16,2015-04-18 20:00:00,16543,39
"276","FluSurv-NET","Entire Network",2015,"2014/2015",2015-04-26,2015-05-02,17,16.6,0.1,2,"5-17 yr","2014-15","Season 2014-15",2783,17,2015-04-25 20:00:00,16550,40
"277","FluSurv-NET","Entire Network",2012,"2012/2013",2012-09-30,2012-10-06,40,0.1,0.1,5,"65+ yr","2012-13","Season 2012-13",2649,40,2012-09-29 20:00:00,15612,10
