"","region_type","region","year","week","weighted_ili","unweighted_ili","age_0_4","age_25_49","age_25_64","age_5_24","age_50_64","age_65","ilitotal","num_of_providers","total_patients","week_start","time","time_index","season","season_week"
"12483","States","Alabama",2015,14,NA,1.78527,NA,NA,NA,NA,NA,NA,145,18,8122,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12484","States","Alaska",2015,14,NA,0,NA,NA,NA,NA,NA,NA,0,6,1176,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12485","States","Arizona",2015,14,NA,1.19017,NA,NA,NA,NA,NA,NA,280,51,23526,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12486","States","Arkansas",2015,14,NA,1.37409,NA,NA,NA,NA,NA,NA,49,11,3566,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12487","States","California",2015,14,NA,2.39851,NA,NA,NA,NA,NA,NA,950,139,39608,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12488","States","Colorado",2015,14,NA,0.589198,NA,NA,NA,NA,NA,NA,18,6,3055,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12489","States","Connecticut",2015,14,NA,1.7314,NA,NA,NA,NA,NA,NA,74,12,4274,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12490","States","Delaware",2015,14,NA,0.196657,NA,NA,NA,NA,NA,NA,6,12,3051,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12491","States","District of Columbia",2015,14,NA,4.45092,NA,NA,NA,NA,NA,NA,107,2,2404,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12492","States","Florida",2015,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12493","States","Georgia",2015,14,NA,1.19306,NA,NA,NA,NA,NA,NA,297,32,24894,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12494","States","Hawaii",2015,14,NA,6.63667,NA,NA,NA,NA,NA,NA,177,17,2667,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12495","States","Idaho",2015,14,NA,2.11293,NA,NA,NA,NA,NA,NA,58,7,2745,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12496","States","Illinois",2015,14,NA,2.45215,NA,NA,NA,NA,NA,NA,1358,91,55380,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12497","States","Indiana",2015,14,NA,1.33264,NA,NA,NA,NA,NA,NA,102,34,7654,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12498","States","Iowa",2015,14,NA,0.492126,NA,NA,NA,NA,NA,NA,10,7,2032,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12499","States","Kansas",2015,14,NA,1.75801,NA,NA,NA,NA,NA,NA,119,30,6769,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12500","States","Kentucky",2015,14,NA,0.466883,NA,NA,NA,NA,NA,NA,102,20,21847,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12501","States","Louisiana",2015,14,NA,2.33665,NA,NA,NA,NA,NA,NA,1075,75,46006,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12502","States","Maine",2015,14,NA,1.46252,NA,NA,NA,NA,NA,NA,88,30,6017,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12503","States","Maryland",2015,14,NA,1.48556,NA,NA,NA,NA,NA,NA,159,30,10703,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12504","States","Massachusetts",2015,14,NA,1.37273,NA,NA,NA,NA,NA,NA,387,45,28192,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12505","States","Michigan",2015,14,NA,1.1732,NA,NA,NA,NA,NA,NA,173,47,14746,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12506","States","Minnesota",2015,14,NA,2.05597,NA,NA,NA,NA,NA,NA,108,15,5253,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12507","States","Mississippi",2015,14,NA,3.06616,NA,NA,NA,NA,NA,NA,609,50,19862,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12508","States","Missouri",2015,14,NA,1.83448,NA,NA,NA,NA,NA,NA,131,20,7141,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12509","States","Montana",2015,14,NA,0.166168,NA,NA,NA,NA,NA,NA,5,9,3009,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12510","States","Nebraska",2015,14,NA,1.28593,NA,NA,NA,NA,NA,NA,34,14,2644,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12511","States","Nevada",2015,14,NA,0.903882,NA,NA,NA,NA,NA,NA,112,27,12391,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12512","States","New Hampshire",2015,14,NA,0.442478,NA,NA,NA,NA,NA,NA,22,26,4972,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12513","States","New Jersey",2015,14,NA,1.57618,NA,NA,NA,NA,NA,NA,117,21,7423,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12514","States","New Mexico",2015,14,NA,1.47262,NA,NA,NA,NA,NA,NA,181,27,12291,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12515","States","New York",2015,14,NA,2.46135,NA,NA,NA,NA,NA,NA,199,78,8085,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12516","States","North Carolina",2015,14,NA,0.895378,NA,NA,NA,NA,NA,NA,130,45,14519,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12517","States","North Dakota",2015,14,NA,0.554939,NA,NA,NA,NA,NA,NA,10,8,1802,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12518","States","Ohio",2015,14,NA,0.85263,NA,NA,NA,NA,NA,NA,95,39,11142,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12519","States","Oklahoma",2015,14,NA,2.7066,NA,NA,NA,NA,NA,NA,75,19,2771,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12520","States","Oregon",2015,14,NA,0.55325,NA,NA,NA,NA,NA,NA,16,10,2892,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12521","States","Pennsylvania",2015,14,NA,1.68904,NA,NA,NA,NA,NA,NA,224,48,13262,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12522","States","Rhode Island",2015,14,NA,0.698262,NA,NA,NA,NA,NA,NA,47,20,6731,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12523","States","South Carolina",2015,14,NA,0.410984,NA,NA,NA,NA,NA,NA,22,13,5353,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12524","States","South Dakota",2015,14,NA,1.05526,NA,NA,NA,NA,NA,NA,76,24,7202,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12525","States","Tennessee",2015,14,NA,0.414056,NA,NA,NA,NA,NA,NA,37,45,8936,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12526","States","Texas",2015,14,NA,2.63374,NA,NA,NA,NA,NA,NA,1024,95,38880,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12527","States","Utah",2015,14,NA,2.02062,NA,NA,NA,NA,NA,NA,339,41,16777,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12528","States","Vermont",2015,14,NA,2.5641,NA,NA,NA,NA,NA,NA,73,11,2847,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12529","States","Virginia",2015,14,NA,1.75242,NA,NA,NA,NA,NA,NA,1784,127,101802,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12530","States","Washington",2015,14,NA,0.448219,NA,NA,NA,NA,NA,NA,19,36,4239,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12531","States","West Virginia",2015,14,NA,1.71516,NA,NA,NA,NA,NA,NA,214,32,12477,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12532","States","Wisconsin",2015,14,NA,2.42603,NA,NA,NA,NA,NA,NA,173,27,7131,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12533","States","Wyoming",2015,14,NA,1.14504,NA,NA,NA,NA,NA,NA,45,20,3930,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12534","States","Puerto Rico",2015,14,NA,4.84637,NA,NA,NA,NA,NA,NA,194,6,4003,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12535","States","Virgin Islands",2015,14,NA,1.16959,NA,NA,NA,NA,NA,NA,4,1,342,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12536","States","New York City",2015,14,NA,1.67838,NA,NA,NA,NA,NA,NA,1631,89,97177,2015-04-06,2015-04-04 20:00:00,16529,"2014/2015",37
"12537","States","Alabama",2015,15,NA,1.65746,NA,NA,NA,NA,NA,NA,126,18,7602,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12538","States","Alaska",2015,15,NA,0.313725,NA,NA,NA,NA,NA,NA,4,6,1275,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12539","States","Arizona",2015,15,NA,1.25342,NA,NA,NA,NA,NA,NA,316,54,25211,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12540","States","Arkansas",2015,15,NA,1.06967,NA,NA,NA,NA,NA,NA,39,11,3646,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12541","States","California",2015,15,NA,2.11801,NA,NA,NA,NA,NA,NA,906,139,42776,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12542","States","Colorado",2015,15,NA,0.859005,NA,NA,NA,NA,NA,NA,29,6,3376,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12543","States","Connecticut",2015,15,NA,1.6576,NA,NA,NA,NA,NA,NA,64,17,3861,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12544","States","Delaware",2015,15,NA,0.191205,NA,NA,NA,NA,NA,NA,4,9,2092,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12545","States","District of Columbia",2015,15,NA,4.66667,NA,NA,NA,NA,NA,NA,70,2,1500,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12546","States","Florida",2015,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12547","States","Georgia",2015,15,NA,0.989638,NA,NA,NA,NA,NA,NA,255,29,25767,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12548","States","Hawaii",2015,15,NA,6.00693,NA,NA,NA,NA,NA,NA,156,18,2597,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12549","States","Idaho",2015,15,NA,2.02255,NA,NA,NA,NA,NA,NA,61,9,3016,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12550","States","Illinois",2015,15,NA,2.02342,NA,NA,NA,NA,NA,NA,1142,95,56439,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12551","States","Indiana",2015,15,NA,1.21816,NA,NA,NA,NA,NA,NA,99,34,8127,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12552","States","Iowa",2015,15,NA,0.366876,NA,NA,NA,NA,NA,NA,7,7,1908,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12553","States","Kansas",2015,15,NA,1.37642,NA,NA,NA,NA,NA,NA,92,29,6684,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12554","States","Kentucky",2015,15,NA,0.23213,NA,NA,NA,NA,NA,NA,53,19,22832,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12555","States","Louisiana",2015,15,NA,1.7776,NA,NA,NA,NA,NA,NA,786,78,44217,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12556","States","Maine",2015,15,NA,0.685312,NA,NA,NA,NA,NA,NA,37,25,5399,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12557","States","Maryland",2015,15,NA,1.17882,NA,NA,NA,NA,NA,NA,136,31,11537,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12558","States","Massachusetts",2015,15,NA,1.47236,NA,NA,NA,NA,NA,NA,415,44,28186,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12559","States","Michigan",2015,15,NA,0.74747,NA,NA,NA,NA,NA,NA,130,49,17392,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12560","States","Minnesota",2015,15,NA,2.53521,NA,NA,NA,NA,NA,NA,117,15,4615,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12561","States","Mississippi",2015,15,NA,2.50502,NA,NA,NA,NA,NA,NA,487,47,19441,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12562","States","Missouri",2015,15,NA,1.46409,NA,NA,NA,NA,NA,NA,106,19,7240,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12563","States","Montana",2015,15,NA,0.166389,NA,NA,NA,NA,NA,NA,5,9,3005,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12564","States","Nebraska",2015,15,NA,0.962567,NA,NA,NA,NA,NA,NA,27,15,2805,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12565","States","Nevada",2015,15,NA,0.800924,NA,NA,NA,NA,NA,NA,104,26,12985,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12566","States","New Hampshire",2015,15,NA,0.241228,NA,NA,NA,NA,NA,NA,11,24,4560,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12567","States","New Jersey",2015,15,NA,1.60819,NA,NA,NA,NA,NA,NA,121,20,7524,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12568","States","New Mexico",2015,15,NA,1.53717,NA,NA,NA,NA,NA,NA,183,25,11905,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12569","States","New York",2015,15,NA,1.91507,NA,NA,NA,NA,NA,NA,184,77,9608,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12570","States","North Carolina",2015,15,NA,0.986164,NA,NA,NA,NA,NA,NA,134,42,13588,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12571","States","North Dakota",2015,15,NA,0.941423,NA,NA,NA,NA,NA,NA,18,10,1912,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12572","States","Ohio",2015,15,NA,0.608189,NA,NA,NA,NA,NA,NA,71,39,11674,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12573","States","Oklahoma",2015,15,NA,1.67577,NA,NA,NA,NA,NA,NA,46,17,2745,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12574","States","Oregon",2015,15,NA,0.588847,NA,NA,NA,NA,NA,NA,17,9,2887,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12575","States","Pennsylvania",2015,15,NA,1.59007,NA,NA,NA,NA,NA,NA,219,44,13773,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12576","States","Rhode Island",2015,15,NA,0.593698,NA,NA,NA,NA,NA,NA,39,20,6569,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12577","States","South Carolina",2015,15,NA,0.564175,NA,NA,NA,NA,NA,NA,32,13,5672,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12578","States","South Dakota",2015,15,NA,1.0287,NA,NA,NA,NA,NA,NA,76,24,7388,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12579","States","Tennessee",2015,15,NA,0.388394,NA,NA,NA,NA,NA,NA,34,46,8754,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12580","States","Texas",2015,15,NA,2.74126,NA,NA,NA,NA,NA,NA,1051,95,38340,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12581","States","Utah",2015,15,NA,1.5241,NA,NA,NA,NA,NA,NA,271,40,17781,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12582","States","Vermont",2015,15,NA,2.07156,NA,NA,NA,NA,NA,NA,55,11,2655,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12583","States","Virginia",2015,15,NA,1.46854,NA,NA,NA,NA,NA,NA,1529,125,104117,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12584","States","Washington",2015,15,NA,0.760369,NA,NA,NA,NA,NA,NA,33,39,4340,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12585","States","West Virginia",2015,15,NA,1.26955,NA,NA,NA,NA,NA,NA,164,35,12918,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12586","States","Wisconsin",2015,15,NA,2.06186,NA,NA,NA,NA,NA,NA,158,29,7663,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12587","States","Wyoming",2015,15,NA,1.1676,NA,NA,NA,NA,NA,NA,48,20,4111,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12588","States","Puerto Rico",2015,15,NA,4.19323,NA,NA,NA,NA,NA,NA,171,6,4078,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12589","States","Virgin Islands",2015,15,NA,0.316456,NA,NA,NA,NA,NA,NA,1,1,316,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12590","States","New York City",2015,15,NA,1.41306,NA,NA,NA,NA,NA,NA,1438,87,101765,2015-04-13,2015-04-11 20:00:00,16536,"2014/2015",38
"12591","States","Alabama",2015,16,NA,1.53061,NA,NA,NA,NA,NA,NA,108,14,7056,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12592","States","Alaska",2015,16,NA,0.435256,NA,NA,NA,NA,NA,NA,4,5,919,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12593","States","Arizona",2015,16,NA,1.21809,NA,NA,NA,NA,NA,NA,250,45,20524,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12594","States","Arkansas",2015,16,NA,0.90527,NA,NA,NA,NA,NA,NA,28,10,3093,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12595","States","California",2015,16,NA,2.13528,NA,NA,NA,NA,NA,NA,858,125,40182,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12596","States","Colorado",2015,16,NA,0.537178,NA,NA,NA,NA,NA,NA,19,6,3537,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12597","States","Connecticut",2015,16,NA,1.66299,NA,NA,NA,NA,NA,NA,98,21,5893,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12598","States","Delaware",2015,16,NA,0.0954198,NA,NA,NA,NA,NA,NA,2,9,2096,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12599","States","District of Columbia",2015,16,NA,4.90358,NA,NA,NA,NA,NA,NA,89,2,1815,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12600","States","Florida",2015,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12601","States","Georgia",2015,16,NA,0.714048,NA,NA,NA,NA,NA,NA,129,27,18066,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12602","States","Hawaii",2015,16,NA,4.33333,NA,NA,NA,NA,NA,NA,104,16,2400,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12603","States","Idaho",2015,16,NA,2.08398,NA,NA,NA,NA,NA,NA,67,8,3215,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12604","States","Illinois",2015,16,NA,1.85577,NA,NA,NA,NA,NA,NA,922,88,49683,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12605","States","Indiana",2015,16,NA,0.874788,NA,NA,NA,NA,NA,NA,67,31,7659,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12606","States","Iowa",2015,16,NA,0.447539,NA,NA,NA,NA,NA,NA,9,7,2011,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12607","States","Kansas",2015,16,NA,1.41046,NA,NA,NA,NA,NA,NA,79,28,5601,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12608","States","Kentucky",2015,16,NA,0.234262,NA,NA,NA,NA,NA,NA,55,18,23478,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12609","States","Louisiana",2015,16,NA,1.93687,NA,NA,NA,NA,NA,NA,864,74,44608,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12610","States","Maine",2015,16,NA,1.09351,NA,NA,NA,NA,NA,NA,58,29,5304,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12611","States","Maryland",2015,16,NA,1.11855,NA,NA,NA,NA,NA,NA,132,31,11801,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12612","States","Massachusetts",2015,16,NA,1.32892,NA,NA,NA,NA,NA,NA,301,44,22650,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12613","States","Michigan",2015,16,NA,0.610856,NA,NA,NA,NA,NA,NA,105,50,17189,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12614","States","Minnesota",2015,16,NA,1.56617,NA,NA,NA,NA,NA,NA,80,15,5108,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12615","States","Mississippi",2015,16,NA,2.69645,NA,NA,NA,NA,NA,NA,536,49,19878,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12616","States","Missouri",2015,16,NA,1.31024,NA,NA,NA,NA,NA,NA,87,20,6640,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12617","States","Montana",2015,16,NA,0.200602,NA,NA,NA,NA,NA,NA,6,9,2991,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12618","States","Nebraska",2015,16,NA,0.796312,NA,NA,NA,NA,NA,NA,19,14,2386,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12619","States","Nevada",2015,16,NA,0.53934,NA,NA,NA,NA,NA,NA,68,25,12608,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12620","States","New Hampshire",2015,16,NA,0.349913,NA,NA,NA,NA,NA,NA,14,23,4001,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12621","States","New Jersey",2015,16,NA,1.8738,NA,NA,NA,NA,NA,NA,147,21,7845,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12622","States","New Mexico",2015,16,NA,1.53254,NA,NA,NA,NA,NA,NA,191,27,12463,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12623","States","New York",2015,16,NA,1.4716,NA,NA,NA,NA,NA,NA,150,75,10193,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12624","States","North Carolina",2015,16,NA,0.642576,NA,NA,NA,NA,NA,NA,93,44,14473,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12625","States","North Dakota",2015,16,NA,0.430293,NA,NA,NA,NA,NA,NA,5,8,1162,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12626","States","Ohio",2015,16,NA,0.483543,NA,NA,NA,NA,NA,NA,57,40,11788,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12627","States","Oklahoma",2015,16,NA,1.30879,NA,NA,NA,NA,NA,NA,32,19,2445,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12628","States","Oregon",2015,16,NA,0.83682,NA,NA,NA,NA,NA,NA,22,8,2629,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12629","States","Pennsylvania",2015,16,NA,1.35877,NA,NA,NA,NA,NA,NA,193,45,14204,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12630","States","Rhode Island",2015,16,NA,0.735179,NA,NA,NA,NA,NA,NA,47,20,6393,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12631","States","South Carolina",2015,16,NA,0.199927,NA,NA,NA,NA,NA,NA,11,11,5502,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12632","States","South Dakota",2015,16,NA,1.01868,NA,NA,NA,NA,NA,NA,72,24,7068,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12633","States","Tennessee",2015,16,NA,0.269476,NA,NA,NA,NA,NA,NA,22,44,8164,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12634","States","Texas",2015,16,NA,1.67388,NA,NA,NA,NA,NA,NA,654,97,39071,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12635","States","Utah",2015,16,NA,2.12351,NA,NA,NA,NA,NA,NA,403,43,18978,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12636","States","Vermont",2015,16,NA,1.33874,NA,NA,NA,NA,NA,NA,33,9,2465,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12637","States","Virginia",2015,16,NA,1.47072,NA,NA,NA,NA,NA,NA,1293,126,87916,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12638","States","Washington",2015,16,NA,0.73776,NA,NA,NA,NA,NA,NA,33,39,4473,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12639","States","West Virginia",2015,16,NA,1.15489,NA,NA,NA,NA,NA,NA,158,35,13681,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12640","States","Wisconsin",2015,16,NA,2.30737,NA,NA,NA,NA,NA,NA,165,26,7151,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12641","States","Wyoming",2015,16,NA,0.542075,NA,NA,NA,NA,NA,NA,21,18,3874,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12642","States","Puerto Rico",2015,16,NA,4.59048,NA,NA,NA,NA,NA,NA,190,6,4139,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12643","States","Virgin Islands",2015,16,NA,2.01729,NA,NA,NA,NA,NA,NA,7,1,347,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12644","States","New York City",2015,16,NA,1.47683,NA,NA,NA,NA,NA,NA,1454,83,98454,2015-04-20,2015-04-18 20:00:00,16543,"2014/2015",39
"12645","States","Alabama",2015,17,NA,1.42085,NA,NA,NA,NA,NA,NA,92,14,6475,2015-04-27,2015-04-25 20:00:00,16550,"2014/2015",40
"12646","States","Alaska",2015,17,NA,0,NA,NA,NA,NA,NA,NA,0,4,670,2015-04-27,2015-04-25 20:00:00,16550,"2014/2015",40
"12647","States","Arizona",2015,17,NA,1.4832,NA,NA,NA,NA,NA,NA,320,51,21575,2015-04-27,2015-04-25 20:00:00,16550,"2014/2015",40
"12648","States","Arkansas",2015,17,NA,0.731198,NA,NA,NA,NA,NA,NA,21,10,2872,2015-04-27,2015-04-25 20:00:00,16550,"2014/2015",40
"12649","States","California",2015,17,NA,2.14816,NA,NA,NA,NA,NA,NA,912,129,42455,2015-04-27,2015-04-25 20:00:00,16550,"2014/2015",40
"12650","States","Colorado",2015,17,NA,0.660859,NA,NA,NA,NA,NA,NA,22,6,3329,2015-04-27,2015-04-25 20:00:00,16550,"2014/2015",40
"12651","States","Connecticut",2015,17,NA,1.61093,NA,NA,NA,NA,NA,NA,79,15,4904,2015-04-27,2015-04-25 20:00:00,16550,"2014/2015",40
"12652","States","Delaware",2015,17,NA,0.0484496,NA,NA,NA,NA,NA,NA,1,9,2064,2015-04-27,2015-04-25 20:00:00,16550,"2014/2015",40
